index_x_coor,index_y_coor,index_z_coor,palm_x_coor,palm_y_coor,palm_z_coor,index_x_velocity,index_y_velocity,index_z_velocity,palm_velocity_x,palm_velocity_y,palm_velocity_z,confidence,hand_grab_angle,hand_grab_strength,armPosition_x,armPosition_y,armPosition_z,tip_rotation_x,tip_rotation_y,tip_rotation_z,tip_rotation_w,target
-150.43544006347656,279.0719299316406,-83.45590209960938,-96.96183776855469,231.834716796875,128.13954162597656,66.61281965207309,229.55908552976325,-31.959770895773545,27.10755157470703,96.70599365234375,10.317734718322754,0.710356593132019,2.22916841506958,0.25709810853004456,-72.07447814941406,177.9029083251953,164.80943298339844,0.05704779550433159,0.23849545419216156,0.14186345040798187,0.9590308666229248,1
-149.3706512451172,298.65130615234375,-81.34049987792969,-97.20207214355469,229.5753631591797,125.67249298095703,41.50594288832508,763.2128147792537,82.4593217781512,31.247142791748047,-109.94828033447266,-13.121780395507812,0.7513266801834106,2.4679789543151855,0.0,-70.5777587890625,177.49595642089844,163.98446655273438,0.3557030260562897,0.18483729660511017,0.04403024539351463,0.9150802493095398,1
-150.38485717773438,298.94091796875,-79.68867492675781,-97.55451965332031,228.2293701171875,125.23104095458984,-42.135880013462156,12.032121242955327,68.62619879003614,12.625282287597656,-74.48444366455078,-23.892261505126953,0.7572638988494873,2.5112249851226807,0.0,-70.00469970703125,176.88182067871094,163.7305908203125,0.36865198612213135,0.17616918683052063,0.038113221526145935,0.911925196647644,1
-150.5771942138672,297.990234375,-77.70099639892578,-97.79844665527344,227.0674285888672,124.71742248535156,-8.202899744210299,-40.54529676027596,84.77164884805097,23.620737075805664,-40.59392547607422,-17.436779022216797,0.7534399628639221,2.5373404026031494,0.0,-69.60299682617188,176.31129455566406,163.4635467529297,0.3663124144077301,0.1716250330209732,0.03688862547278404,0.9137829542160034,1
-150.01397705078125,296.3529357910156,-75.45921325683594,-97.87898254394531,226.14346313476562,124.23621368408203,25.087003546301275,-72.9290903666988,99.85423975274898,29.127742767333984,-34.94981002807617,-17.715612411499023,0.753406822681427,2.5550549030303955,0.0,-69.21485900878906,175.72573852539062,163.1006622314453,0.35702669620513916,0.16542057693004608,0.033228009939193726,0.9187294840812683,1
-149.5181121826172,295.294189453125,-73.76917266845703,-97.98580932617188,225.63600158691406,123.84204864501953,23.08065927500138,-49.28069127781782,78.66508294027881,27.81682777404785,-20.55130386352539,-15.54212474822998,0.7521613240242004,2.550820827484131,0.0,-69.00251770019531,175.83810424804688,163.24070739746094,0.3494208753108978,0.16613945364952087,0.02559046447277069,0.9217634797096252,1
-149.27391052246094,295.0726013183594,-72.26886749267578,-98.11387634277344,225.3088836669922,122.93609619140625,11.03841640218161,-10.01623862737324,67.8168741769623,27.66986846923828,-11.303421974182129,-31.402006149291992,0.7498168349266052,2.5446577072143555,0.0,-68.90786743164062,176.01834106445312,162.7624969482422,0.3505236804485321,0.16484621167182922,0.022010549902915955,0.9216693639755249,1
-149.26683044433594,294.62359619140625,-70.5380859375,-98.2677001953125,225.1749725341797,121.71038055419922,0.3092637564986944,-19.6129209024366,75.60199138795724,27.361309051513672,-3.9513840675354004,-37.912986755371094,0.7500930428504944,2.5372254848480225,0.0,-68.85481262207031,176.43048095703125,161.93296813964844,0.348279744386673,0.16679342091083527,0.016334382817149162,0.9222875833511353,1
-149.5717010498047,294.426513671875,-69.50334930419922,-98.5364990234375,225.2490692138672,120.96874237060547,-13.178338485304266,-8.519090083893389,44.72753145819297,17.542285919189453,4.300397872924805,-39.8118782043457,0.7462983727455139,2.529775857925415,0.0,-68.90205383300781,176.9502410888672,161.4777069091797,0.34777551889419556,0.16654907166957855,0.018131881952285767,0.9224883913993835,1
-149.70428466796875,294.15008544921875,-68.65493774414062,-98.81721496582031,225.4842987060547,120.55310821533203,-5.499037366069388,-11.465135334758088,35.188712867937284,21.659652709960938,9.088881492614746,-14.980213165283203,0.7434497475624084,2.5247621536254883,0.0,-68.946044921875,177.50343322753906,161.15773010253906,0.34499409794807434,0.1652088165283203,0.01978541910648346,0.923738956451416,1
-149.46319580078125,293.9230651855469,-67.74484252929688,-99.14326477050781,225.54010009765625,119.88677978515625,9.607260394841433,-9.046634186990559,36.26679993607104,18.435712814331055,2.6147775650024414,-27.501258850097656,0.7377933263778687,2.5205495357513428,0.0,-69.00006103515625,177.89480590820312,160.57415771484375,0.3466666340827942,0.15986697375774384,0.021308528259396553,0.9240188002586365,1
-149.28173828125,293.3511657714844,-66.97540283203125,-99.42875671386719,225.4054412841797,119.35116577148438,6.963868401478976,-21.94801443722099,29.52909754565917,21.492094039916992,-4.789562702178955,-19.460796356201172,0.7354050278663635,2.520435094833374,0.0,-69.0020751953125,178.12278747558594,160.1012420654297,0.34659790992736816,0.1551971286535263,0.02446584217250347,0.9247621893882751,1
-149.07850646972656,292.3564758300781,-66.68509674072266,-99.38081359863281,224.76637268066406,119.24700927734375,8.176989420957398,-40.02114170533605,11.680404852348147,34.92041015625,-36.018558502197266,-5.290100574493408,0.7302321791648865,2.514573335647583,0.0,-68.76167297363281,177.96731567382812,160.302978515625,0.3481677770614624,0.15331587195396423,0.029619917273521423,0.9243354797363281,1
-148.450927734375,290.75579833984375,-66.396728515625,-99.07151794433594,223.61500549316406,119.09877014160156,25.148863281065132,-64.14369558973704,11.555734219582519,43.59026336669922,-42.15470504760742,-4.839000701904297,0.7269107699394226,2.516667604446411,0.0,-68.36228942871094,177.2823028564453,160.4727325439453,0.34881898760795593,0.15094663202762604,0.03185979649424553,0.9244053959846497,1
-147.4205322265625,287.9676208496094,-66.53143310546875,-98.0203857421875,221.49899291992188,119.66671752929688,42.31352814892307,-114.49741950805765,-5.5316879886668175,87.64418029785156,-111.36189270019531,30.58136558532715,0.7195470929145813,2.5180630683898926,0.0,-67.37594604492188,175.59103393554688,161.4674835205078,0.34312206506729126,0.1519738882780075,0.032868023961782455,0.9263319373130798,1
-145.6870880126953,284.0550537109375,-65.94248962402344,-97.00410461425781,219.47271728515625,120.67400360107422,73.64867154147942,-166.23285005358048,25.022382995928638,80.69198608398438,-96.42791748046875,48.686248779296875,0.7161386013031006,2.5219995975494385,0.0,-66.47885131835938,173.94190979003906,162.81948852539062,0.3224020004272461,0.14919456839561462,0.028858589008450508,0.9343259930610657,1
-143.5111846923828,278.45556640625,-65.47538757324219,-95.44615173339844,215.4333038330078,121.18896484375,97.81440928345546,-251.7163965352811,20.997859025141224,109.38052368164062,-199.86061096191406,26.13395118713379,0.6999388933181763,2.526824951171875,0.0,-65.19261169433594,170.5158233642578,163.95819091796875,0.3087557852268219,0.1486750841140747,0.023307889699935913,0.9391604661941528,1
-140.4844512939453,270.5545959472656,-64.6221694946289,-93.23722839355469,209.5521697998047,121.81877899169922,129.2113716294989,-337.2927495816257,36.42391440673964,108.4798583984375,-202.83966064453125,22.3719539642334,0.6770491600036621,2.5297441482543945,0.0,-63.37607955932617,165.2829132080078,165.4230499267578,0.2871227562427521,0.14422225952148438,0.022188439965248108,0.9467144012451172,1
-136.69161987304688,261.8287353515625,-64.14459228515625,-90.39353942871094,202.37521362304688,122.87454223632812,164.73619781801244,-378.99525122728664,20.742881747806678,155.6693878173828,-311.3617858886719,46.46228790283203,0.6463497877120972,2.520031213760376,0.0,-61.05888748168945,159.00015258789062,167.5836944580078,0.26830852031707764,0.14444737136363983,0.012019871734082699,0.9523659944534302,1
