frame_id,index_x_coor,index_y_coor,index_z_coor,palm_x_coor,palm_y_coor,palm_z_coor,index_x_velocity,index_y_velocity,index_z_velocity,palm_velocity_x,palm_velocity_y,palm_velocity_z,confidence,hand_grab_angle,hand_grab_strength,armPosition_x,armPosition_y,armPosition_z,tip_rotation_x,tip_rotation_y,tip_rotation_z,tip_rotation_w,target
15540,-213.00784301757807,360.9503173828125,-118.46539306640624,-164.53163146972656,303.2511291503906,157.99334716796875,-22.82669797819108,-75.46484708692878,114.44501644000412,-3.444915771484375,-35.079315185546875,-40.28520202636719,0.7137749195098877,1.9812287092208865,0.0,-139.24029541015625,249.73765563964844,188.8497467041016,0.211288183927536,0.2583338320255279,-0.0017136111855506,0.94266539812088,0
15541,-214.17532348632807,355.9306640625,-113.63787841796876,-164.74392700195312,302.7258605957031,157.39305114746094,-78.40395997627638,-267.46229358483106,220.00748095539169,6.866859436035156,-62.41635894775391,-71.00322723388672,0.71000736951828,2.0713741779327397,0.0,-139.32601928710938,249.42462158203125,188.3842315673828,0.1986407190561294,0.2526310086250305,-0.0014766975073143,0.9469515681266784,0
15543,-215.48538208007807,353.0810546875,-110.7620849609375,-165.6663818359375,302.0074462890625,157.06712341308594,-187.7501357251313,-577.9186426084489,607.5197972759488,-33.05344009399414,-44.65712738037109,7.291445732116699,0.7395880222320557,2.2735960483551025,0.0,-139.84878540039062,249.0832672119141,188.15750122070312,0.1556044965982437,0.2351825535297393,-0.0002154484100174,0.9594146013259888,0
15545,-219.7784576416016,350.1636047363281,-109.0644073486328,-166.55650329589844,301.3359069824219,157.41400146484375,-461.27932846790645,-313.47208662633784,182.4108562116744,-10.47829818725586,-53.3090934753418,27.595775604248047,0.7640989422798157,2.473017454147339,0.0,-140.0283660888672,248.81878662109372,188.6090240478516,0.1418700963258743,0.2525700032711029,0.0149193843826651,0.9570050835609436,0
15546,-221.80679321289065,347.9188842773437,-108.73063659667967,-166.9254608154297,300.98565673828125,157.68923950195312,-242.45952951267827,-268.3253570448141,39.89768785261549,-11.573665618896484,-41.294700622558594,33.27848434448242,0.7686518430709839,2.540510654449463,0.0,-139.95355224609375,248.83892822265625,189.17076110839844,0.1250359714031219,0.257472962141037,0.0282797701656818,0.9577441811561584,0
15549,-224.0619201660156,346.90972900390625,-108.4827880859375,-166.4994354248047,299.8901062011719,156.2085418701172,-269.3725333437324,-120.54253183677793,29.605242902878672,51.66538238525391,-17.83871078491211,-22.502046585083008,0.7720802426338196,2.658497095108032,0.0,-139.54315185546875,249.1217193603516,190.22276306152344,0.1278726011514663,0.2839316129684448,0.0356982797384262,0.9496089220046996,1
15550,-224.47320556640625,346.6898803710937,-108.71958923339844,-166.43287658691406,299.643310546875,155.82850646972656,-49.1171765550971,-26.25511166453361,-28.27964172139764,40.12379455566406,-29.132732391357425,-44.63728713989258,0.7711814045906067,2.655078649520874,0.0,-139.52734375,249.15008544921875,190.3482360839844,0.130813255906105,0.2880599200725555,0.0406223572790622,0.9477653503417968,1
15552,-224.4364013671875,344.8417358398437,-107.46075439453124,-166.10716247558594,299.4974060058594,155.2147674560547,4.399141866713762,-220.90549871325493,150.46633700747043,78.31947326660156,-12.01918601989746,-36.82350158691406,0.7736729979515076,2.681922435760498,0.0,-139.3197021484375,249.47325134277344,190.50811767578125,0.1125789955258369,0.2852111458778381,0.0477371364831924,0.9506322741508484,1
15553,-223.1490631103516,344.0967712402344,-106.50404357910156,-165.5432891845703,299.6163330078125,155.05154418945312,58.7205310149584,-95.1767848979216,95.33495835133364,99.189453125,14.390049934387209,-18.77003669738769,0.773318886756897,2.692817687988281,0.0,-138.9171142578125,249.6864776611328,190.60919189453125,0.1061515435576438,0.2813777923583984,0.0506984889507293,0.9523591995239258,1
15556,-219.1708221435547,344.9999389648437,-104.52751922607422,-162.50933837890625,300.782958984375,155.09646606445312,571.0398382422281,114.5011671676766,255.2177670650999,157.63706970214844,65.94825744628906,4.672386169433594,0.7700454592704773,2.700641870498657,0.0,-136.8155975341797,250.92274475097656,191.36985778808597,0.1129596084356308,0.2577276527881622,0.0503012314438819,0.9582725763320924,1
15557,-216.89385986328125,346.8771667480469,-103.28719329833984,-161.45010375976562,301.621826171875,155.1242218017578,271.6202396177687,223.93566406797615,147.95924755278975,157.22335815429688,99.27857971191406,3.89833927154541,0.7706347703933716,2.703025579452514,0.0,-136.1071014404297,251.73927307128903,191.60226440429688,0.1241317987442016,0.2441530525684356,0.0458352006971836,0.960666298866272,1
15559,-208.70968627929688,349.2211608886719,-101.03575897216795,-158.0088348388672,302.71630859375,155.0700225830078,975.8553650330286,279.4905599523336,268.45401599421166,274.8645324707031,68.22200012207031,-5.016445159912109,0.7655859589576721,2.6984190940856934,0.0,-133.85650634765625,252.71194458007807,192.2121124267578,0.1371963173151016,0.2022419869899749,0.0401885956525802,0.9688447713851928,1
15561,-200.60435485839844,354.5592041015625,-99.17339324951172,-153.2913360595703,303.67938232421875,154.67434692382812,963.2894391060108,634.4072050170507,221.335456778761,324.4220275878906,65.27253723144531,-27.5108642578125,0.769012987613678,2.6956398487091064,0.0,-130.70501708984375,253.53076171875,192.60455322265625,0.1823007762432098,0.1734040975570678,0.0282162502408027,0.9674199223518372,1
15563,-187.86627197265625,354.8978881835937,-95.71082305908205,-147.28834533691406,304.68634033203125,154.64341735839844,1521.368816637667,40.45062398444861,413.5509527132381,393.84869384765625,64.80735778808594,-0.0890343189239502,0.7653632760047913,2.6955995559692383,0.0,-126.89443969726562,254.3381500244141,193.58206176757807,0.1642065048217773,0.1226684898138046,0.016153497621417,0.9786356687545776,1
15565,-173.89222717285156,355.3255310058594,-93.05279541015624,-140.3068084716797,305.4472045898437,155.17543029785156,1665.603641916881,50.971887696767226,316.8173993852106,451.34033203125,68.85227966308594,35.208038330078125,0.7599942684173584,2.680250883102417,0.0,-122.79042053222656,254.6993560791016,195.07162475585935,0.1455245316028595,0.075579784810543,0.0001955106708919,0.9864634871482848,1
15566,-160.7899627685547,354.9094543457031,-90.45083618164062,-136.5262908935547,305.7357788085937,155.52586364746094,791.7535445722751,-10.2839323785156,155.51534427213485,483.4940185546875,34.702396392822266,42.45957946777344,0.7565844058990479,2.666844129562378,0.0,-120.375,254.7581024169922,195.7742919921875,0.1336601227521896,0.0563335046172142,-0.0081712221726775,0.9893910884857178,1
15568,-154.95294189453125,355.0541381835937,-89.1471939086914,-129.36767578125,306.4835510253906,155.7453155517578,1469.335381969926,-22.117408861638975,310.765265103837,454.0265808105469,41.11848068237305,6.589824199676514,0.7510448098182678,2.6393253803253174,0.0,-115.4293975830078,255.46473693847656,196.9723052978516,0.1081765368580818,0.0242781937122344,-0.0199781954288482,0.9936344027519226,1
15570,-146.14149475097656,356.06561279296875,-88.48552703857422,-122.5850830078125,307.020751953125,156.30987548828125,1055.3052474539727,121.13951835036278,79.24470393173397,462.04632568359375,18.85114097595215,50.40583038330078,0.7461747527122498,2.593783378601074,0.0,-110.84657287597656,255.84893798828125,197.99302673339844,0.1048105359077453,0.0168028473854064,-0.0250656753778457,0.9940342903137208,1
15572,-137.58836364746094,356.4486694335937,-88.4691162109375,-116.33041381835938,307.4658508300781,157.67153930664062,1021.6489059096202,45.75510337203741,1.960229990305379,384.9201965332031,17.270898818969727,94.2177734375,0.7374006509780884,2.5554823875427246,0.0,-106.67587280273438,256.0071716308594,199.5199432373047,0.0919060334563255,0.0059558446519076,-0.0350320823490619,0.9951334595680236,1
15574,-130.78500366210938,356.2915954589844,-88.57173919677734,-111.28962707519533,307.3351135253906,158.66586303710938,812.0290683797793,-18.747888329206035,-12.248778216249775,307.6601257324219,3.854994535446167,63.11503982543945,0.7321061491966248,2.5197908878326416,0.0,-103.08708190917967,255.6842498779297,200.60797119140625,0.0838443115353584,0.0001690685749053,-0.0457083955407142,0.9954299926757812,1
15576,-125.9034423828125,357.2221374511719,-88.82320404052734,-107.71583557128906,307.7060241699219,159.46893310546875,582.9889994061086,111.13160603586584,-30.0316290743649,224.15463256835935,30.342830657958984,40.46562576293945,0.7289157509803772,2.487503290176392,0.0,-100.57414245605467,255.41921997070312,200.796630859375,0.0810435190796852,-0.0082340836524963,-0.047405581921339,0.9955485463142396,1
15578,-123.49061584472656,358.995361328125,-89.47977447509766,-105.65713500976562,308.4993896484375,160.13119506835938,288.17898748093285,211.78723516641185,-78.41831978294067,141.18605041503906,57.76446914672852,45.39916229248047,0.7268531322479248,2.480180025100708,0.0,-99.27182006835938,255.9584045410156,201.3202362060547,0.0874210372567176,-0.0067409272305667,-0.0513993240892887,0.9948217272758484,1
15579,-123.59846496582033,360.5194091796875,-90.05699920654297,-105.05279541015624,308.478759765625,160.19851684570312,-12.876994328107685,181.96861820761117,-68.91961211629678,104.78187561035156,-2.220933198928833,8.705727577209473,0.7282927632331848,2.497591733932495,0.0,-98.94256591796876,255.99517822265625,201.4231414794922,0.1056260541081428,0.0044200420379638,-0.0517458319664001,0.9930488467216492,1
15581,-124.55192565917967,361.304931640625,-91.05001831054688,-104.7026824951172,308.1959228515625,160.34671020507812,-113.8732439414598,93.81612838245928,-118.59776439273264,49.76585388183594,-10.500882148742676,10.90799617767334,0.7364463806152344,2.53961181640625,0.0,-98.63119506835938,255.56790161132807,201.4257659912109,0.1196215078234672,0.0162644367665052,-0.0488280355930328,0.991484761238098,1
15583,-126.93028259277344,361.037841796875,-93.59447479248048,-105.33688354492188,308.3343811035156,161.58462524414062,-284.0922243911773,-31.903599813580517,-303.932640054496,-8.266059875488281,0.9722092151641846,83.22418975830078,0.743649423122406,2.574249505996704,0.0,-98.85919189453124,255.19381713867188,201.9282989501953,0.1150265336036682,0.0297568440437316,-0.050799436867237,0.9916162490844728,1
15585,-131.053466796875,362.2379150390625,-94.95501708984376,-107.44479370117188,308.5067749023437,161.94517517089844,-492.6015090496512,143.3741159280762,-162.54553656378994,-100.55612182617188,7.785768985748291,17.005451202392578,0.7436503171920776,2.6017658710479736,0.0,-100.25653076171876,255.2658843994141,202.1498565673828,0.1304191201925277,0.0470965765416622,-0.0504036620259285,0.9890562295913696,1
15587,-135.67942810058594,364.2048950195313,-97.71522521972656,-110.0669403076172,308.7515563964844,162.36734008789062,-552.0972159816884,234.7542704772204,-329.4241183591075,-141.3673858642578,21.003536224365234,37.27018356323242,0.7496764659881592,2.6113669872283936,0.0,-102.04251098632812,255.3795318603516,202.23440551757807,0.1508156508207321,0.0655172765254974,-0.051577191799879,0.9850390553474426,1
15588,-138.27349853515625,364.1557922363281,-99.52587127685548,-111.51307678222656,308.7631530761719,162.96380615234375,-309.6124157041777,-5.860608533490449,-216.10766317753587,-141.57533264160156,1.651331663131714,72.29579162597656,0.7513546347618103,2.6154744625091557,0.0,-102.91156005859376,255.20828247070312,202.4127655029297,0.149695798754692,0.0758596956729888,-0.0507212840020656,0.9845119714736938,1
15590,-144.2230682373047,366.1137390136719,-102.47069549560548,-114.62632751464844,308.8418273925781,163.85379028320312,-709.7372480012709,233.5677749910392,-351.2945543117821,-149.30291748046875,-1.2493679523468018,38.49163818359375,0.7510276436805725,2.6301732063293457,0.0,-104.68907165527344,255.021240234375,202.58091735839844,0.1705355942249298,0.0942507311701774,-0.0438447408378124,0.979853093624115,1
15592,-148.21876525878906,365.2640380859375,-103.7182846069336,-117.6269073486328,308.52606201171875,164.3093719482422,-477.1867691644002,-101.47567202453502,-148.99353331304155,-153.30392456054688,-31.953834533691406,24.887304306030277,0.7576552033424377,2.6465468406677246,0.0,-106.46102905273438,254.4805450439453,202.39730834960935,0.1669991910457611,0.0970741733908653,-0.0403388887643814,0.9803370237350464,1
15594,-152.74009704589844,364.85986328125,-105.22501373291016,-120.64608764648438,307.9427185058594,164.92886352539062,-539.6528842847329,-48.24111774470657,-179.83876365527976,-153.55848693847656,-22.79859161376953,37.31853103637695,0.7577683329582214,2.646367311477661,0.0,-108.40086364746094,253.98712158203125,202.84915161132807,0.1736071854829788,0.1035961806774139,-0.0316341519355773,0.9788399338722228,1
15596,-156.45327758789062,362.7409057617188,-105.41549682617188,-123.22828674316406,307.46099853515625,165.41781616210938,-443.86538988666143,-253.29549557948485,-22.769927694404032,-107.8109130859375,-42.63445663452149,26.95916557312012,0.7602922320365906,2.652963876724243,0.0,-109.97671508789062,253.7004547119141,203.2140350341797,0.1631940752267837,0.1068625748157501,-0.0271792933344841,0.9804128408432008,1
15597,-157.9425506591797,360.2978210449219,-105.18303680419922,-124.31356811523438,306.8495178222656,165.5648193359375,-177.84252232511062,-291.742566669127,27.759366260201205,-97.01974487304688,-72.54608154296875,18.12398910522461,0.7604070901870728,2.657371759414673,0.0,-110.64617919921876,253.25645446777344,203.4008636474609,0.1485882252454757,0.1064185500144958,-0.0240270905196666,0.9828628301620485,1
15599,-162.62924194335938,356.1964416503906,-104.10834503173828,-126.30827331542967,305.3344116210937,165.8037872314453,-559.9912418080494,-490.055009175092,128.40998984780165,-69.95303344726562,-107.46804809570312,4.279012680053711,0.7615761160850525,2.672375202178955,0.0,-111.83493041992188,251.9788055419922,203.6571350097656,0.1265183091163635,0.1188852488994598,-0.0097504295408725,0.984766125679016,1
15601,-167.2366485595703,350.4878845214844,-101.7595672607422,-128.4404296875,302.80718994140625,164.7238311767578,-550.0651263529435,-681.5283433757722,280.4138746582903,-93.77659606933594,-157.791015625,-61.22890472412109,0.7591134905815125,2.691436052322388,0.0,-112.98747253417967,250.2668914794922,203.0903167724609,0.1099054440855979,0.1293506175279617,0.00415003253147,0.9854806065559388,1
15602,-168.69664001464844,345.3509216308594,-99.78219604492188,-129.30992126464844,301.0713195800781,163.8739013671875,-174.6354824239388,-614.4529061987996,236.5213679880835,-71.22781372070312,-206.22183227539065,-100.4721221923828,0.758712649345398,2.70021390914917,0.0,-113.49388122558594,249.0556182861328,202.78317260742188,0.0823082253336906,0.1300431191921234,0.0099603608250617,0.9880359172821044,1
15605,-172.26806640625,327.57720947265625,-91.6051788330078,-131.681884765625,293.3324279785156,160.616455078125,-425.6032798353117,-2118.0753457969986,974.4468912601004,-40.541446685791016,-377.19915771484375,-149.7801055908203,0.7403643727302551,2.7002108097076416,0.0,-114.5548095703125,243.92083740234372,202.0711975097656,0.0100571392104029,0.1199415326118469,0.0389938056468963,0.9919639229774476,1
15607,-174.16091918945312,314.0647277832031,-86.44693756103516,-132.62722778320312,287.1868591308594,157.59185791015625,-225.8265130512882,-1612.1045702428091,615.403189441713,-33.8112907409668,-364.3209228515625,-182.95448303222656,0.7326436042785645,2.6961591243743896,0.0,-114.74459838867188,240.70030212402344,201.66567993164065,-0.0337818823754787,0.1199958175420761,0.0604614652693271,0.9903556108474731,1
15609,-175.19883728027344,296.63873291015625,-81.7143325805664,-133.23013305664062,281.0391540527344,154.8803253173828,-123.76631594868375,-2077.9589509544894,564.3384467940778,-13.68426513671875,-357.07208251953125,-145.3649444580078,0.7291258573532104,2.7196123600006104,0.0,-114.7971649169922,237.67559814453125,201.51663208007807,-0.1236697286367416,0.1187932416796684,0.0822708457708358,0.9817461371421814,1
15610,-176.1096649169922,288.8520812988281,-80.02824401855469,-133.62637329101562,278.146484375,153.6592559814453,-108.53666364820674,-927.8782865318937,200.91883442999097,-15.098987579345703,-345.0115966796875,-145.1221160888672,0.7264162302017212,2.728768825531006,0.0,-114.76368713378906,236.33937072753903,201.34771728515625,-0.1563071757555008,0.1207814216613769,0.0955324172973632,0.9756298065185548,1
15612,-178.0286102294922,275.9107360839844,-78.07318115234375,-133.6915740966797,272.6410217285156,151.145263671875,-229.0001919865608,-1544.3746726177633,233.31033395882696,41.39799499511719,-304.18115234375,-148.42086791992188,0.7219049334526062,2.748856782913208,0.0334938652813434,-114.78230285644533,233.85736083984372,201.0733642578125,-0.2081987559795379,0.1381861865520477,0.113339364528656,0.96161949634552,1
15614,-178.08106994628906,266.16131591796875,-77.43722534179688,-133.15554809570312,267.87469482421875,149.25149536132812,-6.265758684603497,-1164.4651897682345,75.95819966751151,61.83253479003906,-258.67144775390625,-95.38531494140624,0.7213514447212219,2.778782367706299,0.0646508783102035,-114.31324768066406,231.1965484619141,200.69253540039065,-0.2510167956352234,0.1492830365896225,0.1192068606615066,0.948944091796875,1
15616,-177.76123046875,261.6425170898437,-76.87242126464844,-132.67686462402344,264.7738342285156,148.3547821044922,38.17915146576706,-539.4077873993665,67.42050911241677,69.615234375,-167.5088653564453,-41.65444946289063,0.7267351150512695,2.7815017700195312,0.0730137079954147,-113.92936706542967,229.16427612304688,200.6624298095703,-0.2623592317104339,0.1520925611257553,0.1161420717835426,0.9458046555519104,1
15618,-177.6083221435547,262.51629638671875,-76.87580871582031,-131.676513671875,263.2691650390625,147.84339904785156,18.25432026782073,104.31248336657882,-0.4043966769240796,95.63796997070312,-69.40923309326172,-25.6575984954834,0.7320888042449951,2.77815842628479,0.0536147207021713,-113.04837036132812,227.8736114501953,200.3636779785156,-0.2418344467878341,0.1617037653923034,0.1111887767910957,0.9502657651901244,1
15619,-176.56707763671875,264.59942626953125,-76.88854217529297,-131.2670135498047,263.1504821777344,147.8760528564453,14.362117733806372,218.23350840620697,-5.949603820219636,81.290771484375,-13.970379829406738,4.538191795349121,0.7365192174911499,2.7713065147399902,0.0439725629985332,-112.6644287109375,227.7470550537109,200.4242401123047,-0.2255834341049194,0.1644918620586395,0.1073642298579216,0.9542156457901,1
15621,-175.8996124267578,265.8447570800781,-77.3721923828125,-130.09437561035156,263.8472900390625,148.53805541992188,189.62308867508543,179.12713066488504,-53.30861006048508,112.06770324707033,51.91132354736328,58.30393600463867,0.7413897514343262,2.766746282577514,0.0669398456811904,-111.72071838378906,228.15945434570312,201.08172607421875,-0.2276675552129745,0.1599622666835785,0.1023249700665474,0.9550440311431884,1
