index_x_coor,index_y_coor,index_z_coor,palm_x_coor,palm_y_coor,palm_z_coor,index_x_velocity,index_y_velocity,index_z_velocity,palm_velocity_x,palm_velocity_y,palm_velocity_z
-107.49038696289062,292.9237365722656,-10.473106384277344,-77.73101806640625,227.36549377441406,73.0803451538086,0.976690017268993,3.542033022036776,2.3028350374879665,31.56640625,2.429818868637085,-4.083014011383057
-107.50006103515625,293.0418701171875,-10.350369453430176,-77.74714660644531,227.5462646484375,72.97904968261719,-0.46186753490474075,5.640029109199531,5.8598077557871875,31.34966468811035,9.751510620117188,-4.697286128997803
-107.76089477539062,293.28173828125,-10.263533592224121,-77.76014709472656,227.94851684570312,72.96652221679688,-12.285578212584369,11.298074733931571,4.0900719498386024,31.66741371154785,16.656286239624023,0.11092829704284668
-108.14749145507812,293.7309875488281,-10.064891815185547,-77.90972900390625,228.68173217773438,72.82371520996094,-18.589754645712674,21.602445385186,9.55182000145578,26.294448852539062,29.19268035888672,-5.01348876953125
-108.44413757324219,294.4403076171875,-9.70093822479248,-78.19747924804688,229.635498046875,72.54901885986328,-14.004632413329091,33.486926720128395,17.182211183182517,17.728992462158203,48.21385955810547,-13.188798904418945
-108.79054260253906,295.32647705078125,-9.204473495483398,-78.55345153808594,230.6197509765625,72.12476348876953,-16.36997392307967,41.87748240493238,23.46130680901115,14.807788848876953,48.34227752685547,-20.104501724243164
-109.15586853027344,296.7315368652344,-8.107931137084961,-78.98306274414062,231.96578979492188,71.19812774658203,-17.00192060926929,65.39014508156106,51.03203661949374,13.454370498657227,58.98179626464844,-39.80345153808594
-109.66632080078125,298.10467529296875,-7.0819902420043945,-79.44554138183594,233.31097412109375,70.19733428955078,-23.542914947785903,63.33144758769777,47.31811499302057,11.511100769042969,60.42788314819336,-44.142513275146484
-110.70527648925781,299.6640930175781,-5.433605194091797,-80.44514465332031,235.2957000732422,69.03721618652344,-46.27246757369721,69.45253478677478,73.41491511572167,-4.041255950927734,72.21110534667969,-41.43601989746094
-111.62065124511719,301.0142822265625,-4.632963180541992,-81.30401611328125,236.5538787841797,68.23622131347656,-41.15420760586858,60.70297073200345,35.99595404253341,-15.404777526855469,69.99125671386719,-43.7713623046875
-112.61354064941406,301.3760070800781,-4.362174034118652,-82.14962768554688,237.05320739746094,67.98381805419922,-43.68680427025538,15.915773505927064,11.914632573487324,-3.9277725219726562,21.591766357421875,-10.160843849182129
-113.30514526367188,300.2529602050781,-4.432948112487793,-82.74575805664062,236.6952362060547,68.06249237060547,-31.353438134829048,-50.91258790344,-3.208496071238187,-0.00908660888671875,-19.08094024658203,4.872098922729492
-113.85014343261719,295.6443786621094,-4.192078590393066,-83.37763977050781,233.9148712158203,68.39307403564453,-24.988198478589766,-211.3037379984744,11.043881922014407,4.853801727294922,-120.05581665039062,14.92712688446045
-114.5511474609375,289.97320556640625,-4.367614269256592,-83.87222290039062,228.81105041503906,68.78620147705078,-30.948949195211753,-250.37922882800922,-7.749805404273502,14.179380416870117,-185.67251586914062,14.943279266357422
-114.67488098144531,283.67083740234375,-4.574568748474121,-84.07513427734375,223.46791076660156,69.44815826416016,-5.5222290404490195,-281.27479406027123,-9.236381786404309,21.093908309936523,-292.1149597167969,36.84457015991211
-114.64775085449219,274.76806640625,-5.8320159912109375,-83.67160034179688,216.10556030273438,71.11494445800781,1.2156588007928804,-398.91932431957684,-56.34425558740986,50.44047546386719,-332.5921325683594,75.97713470458984
-113.61996459960938,264.97418212890625,-7.509437561035156,-83.20773315429688,207.70314025878906,73.3897933959961,44.666507584857754,-425.63189017260447,-72.89897380472394,48.41992950439453,-293.5934753417969,80.17839050292969
-112.34982299804688,255.70559692382812,-9.506176948547363,-82.30979919433594,199.0380096435547,75.90399169921875,56.89437241759151,-415.1744481034111,-89.44139314407221,74.13064575195312,-404.407470703125,118.03639221191406
-111.38652038574219,250.39785766601562,-10.272335052490234,-81.37434387207031,193.86526489257812,77.63616943359375,42.429591496184,-233.78448848845437,-33.74617171857608,75.80075073242188,-240.84951782226562,81.36149597167969
-108.83914184570312,243.28903198242188,-10.508035659790039,-79.24697875976562,187.9003143310547,79.70995330810547,112.9357416331186,-315.1634074395988,-10.44957491412788,128.54469299316406,-269.8915100097656,94.54289245605469
-106.43878173828125,239.06678771972656,-11.163414001464844,-76.900146484375,183.7189483642578,81.23495483398438,104.16421398578677,-183.22532253380632,-28.440303441464494,134.67018127441406,-182.31802368164062,67.20972442626953
-101.88137817382812,238.3983612060547,-12.055006980895996,-73.50904846191406,182.944091796875,82.81478881835938,188.99495767231565,-27.71956419304479,-36.9742497071893,135.77999877929688,-23.408411026000977,48.878814697265625
-96.867919921875,250.48825073242188,-13.776911735534668,-69.47845458984375,193.211181640625,84.16152954101562,215.82755706319585,520.4653535557445,-74.12737436167663,76.1987075805664,274.1264953613281,-10.16972541809082
-97.04939270019531,254.5337371826172,-13.789863586425781,-68.89421081542969,197.0420684814453,84.24954986572266,-8.395082718518097,187.1475915031624,-0.5991634701094881,73.68603515625,272.30181884765625,6.872641086578369
-96.89854431152344,260.009033203125,-13.357487678527832,-68.70378112792969,201.92819213867188,83.71746826171875,7.238560724654235,262.7357380403555,20.74784684644328,45.402305603027344,339.1027526855469,-36.277278900146484
-97.13566589355469,270.4778137207031,-14.307418823242188,-69.45252990722656,210.54066467285156,82.95490264892578,-11.253219296922907,496.82311465067323,-45.08144470391926,0.3909034729003906,366.1092224121094,-31.77100944519043
-97.79896545410156,277.459716796875,-14.429656982421875,-70.06802368164062,217.02389526367188,82.63982391357422,-31.53496965940576,331.93765647977125,-5.811516952875536,3.887235641479492,298.4618225097656,-13.870526313781738
-98.97535705566406,285.7585754394531,-14.820683479309082,-71.35183715820312,224.25950622558594,82.01712036132812,-56.22420739289373,396.6338664989453,-18.68863635876187,-26.40594482421875,330.54766845703125,-27.8034725189209
-100.30490112304688,292.43194580078125,-14.763830184936523,-72.61141967773438,229.9359588623047,80.79415893554688,-67.33156466210494,337.9568071650574,2.8791984863164544,-24.681591033935547,256.58929443359375,-54.60334777832031
-101.2451171875,295.8109130859375,-14.593838691711426,-73.50233459472656,233.396484375,80.05885314941406,-45.45913324400317,163.37194167426787,8.219032021497696,-7.2746124267578125,153.57835388183594,-31.955331802368164
-100.84431457519531,297.2411804199219,-14.485939025878906,-73.33753967285156,235.0985565185547,79.44864654541016,19.65564485732466,70.14132619090378,5.291476269660052,40.40275955200195,85.00607299804688,-29.76087188720703
-99.79722595214844,296.30511474609375,-14.381340026855469,-72.73838806152344,235.10409545898438,79.17931365966797,51.032684677513316,-45.621682175202295,5.097913984791376,56.98457717895508,0.4888617694377899,-10.520855903625488
-98.55763244628906,293.6348876953125,-14.842119216918945,-72.06544494628906,232.8018035888672,79.38751983642578,58.64012024074327,-126.31756667629816,-21.79758685571869,66.40689849853516,-116.78150939941406,11.20639419555664
-96.95494079589844,289.3059387207031,-15.176997184753418,-70.961181640625,229.39332580566406,79.73515319824219,73.91845432808623,-199.65738075086847,-15.445055675445474,89.39539337158203,-176.29019165039062,18.628292083740234
-91.65786743164062,276.19085693359375,-13.967592239379883,-67.755126953125,218.7804412841797,80.4649887084961,236.50465477252146,-585.5644574045436,53.997722783253266,139.13694763183594,-353.7397155761719,24.965938568115234
-88.647216796875,269.2864685058594,-14.951903343200684,-65.85984802246094,211.8989715576172,81.71045684814453,135.43729042541236,-310.6011869655922,-44.280271944444394,125.89727783203125,-339.9527587890625,62.1964111328125
-84.5975341796875,261.9606628417969,-15.064825057983398,-62.91951370239258,204.63804626464844,83.69860076904297,181.42746202647686,-328.19913424551487,-5.058939689188264,161.52232360839844,-319.0992431640625,88.0665512084961
-79.83148193359375,255.63330078125,-16.1037654876709,-59.842350006103516,198.0540008544922,86.02106475830078,212.5761770135723,-282.2139514971059,-46.33897684793919,165.76583862304688,-285.53070068359375,101.4317855834961
-76.67457580566406,252.88348388671875,-16.98711585998535,-57.196163177490234,194.94442749023438,87.48904418945312,141.30549743032316,-123.08387654810213,-39.539428385542124,153.2708740234375,-142.01611328125,67.78816223144531
-72.02993774414062,252.58505249023438,-17.068452835083008,-53.02400588989258,193.7103271484375,88.82742309570312,205.27475643815706,-13.189495374099351,-3.5947747771569993,216.3737030029297,-54.21905517578125,59.70335388183594
-66.37667846679688,256.5561218261719,-18.39165496826172,-48.73244857788086,195.7709503173828,89.75318145751953,245.87108132778667,172.70941659575328,-57.548596895903756,188.43568420410156,75.27838897705078,34.324954986572266
-60.72932815551758,262.9584655761719,-18.988574981689453,-44.6364860534668,200.6763153076172,89.47191619873047,237.8699652057403,269.67076613008976,-25.142648321474553,187.30018615722656,186.01219177246094,-10.0286865234375
-55.24979019165039,271.5707702636719,-18.92745018005371,-41.35603713989258,208.19200134277344,88.33097839355469,233.09026916592848,366.3528624102473,2.600145588905434,222.8317108154297,437.01458740234375,-65.6806640625
-53.34589767456055,279.9336853027344,-19.2473087310791,-40.10734939575195,215.64952087402344,87.21508026123047,84.26789194651064,370.1496878336184,-14.157209807817708,89.61892700195312,343.1974792480469,-50.69333267211914
-51.48099136352539,289.99884033203125,-17.611371994018555,-38.967533111572266,224.97418212890625,84.34902954101562,81.06956403472577,437.5435512972763,71.11600045381056,79.84623718261719,390.0691833496094,-119.19098663330078
-51.46072769165039,297.2841491699219,-16.913366317749023,-39.04706954956055,232.14987182617188,82.59458923339844,0.9019751148298383,324.2831465177005,31.06957879543188,27.75278663635254,401.2481384277344,-97.41944122314453
-52.400203704833984,306.6148681640625,-14.616751670837402,-40.353092193603516,241.30213928222656,79.31743621826172,-41.68388311160379,413.99737134424504,101.89915990495138,-22.93732452392578,386.62677001953125,-137.724853515625
-55.144771575927734,315.4804992675781,-12.07182502746582,-42.791561126708984,250.3604278564453,76.13320922851562,-121.57315202127211,392.7112640441628,112.72986066629892,-77.6832275390625,408.43768310546875,-142.86346435546875
-58.8407096862793,321.05242919921875,-8.734345436096191,-46.09657669067383,257.6018981933594,72.86419677734375,-158.88459296745714,239.53155945776962,143.47482846825005,-82.44117736816406,251.4373779296875,-112.76729583740234
-62.88710403442383,325.2939453125,-6.157517433166504,-49.08266830444336,262.2579345703125,70.32420349121094,-183.35103991028154,192.19243683526292,116.76175215689,-146.24755859375,278.4959716796875,-151.16494750976562
-68.16464233398438,328.66351318359375,-3.1904263496398926,-53.28664016723633,266.4637145996094,67.27325439453125,-243.64615688500635,155.56159246130846,136.98059561012087,-152.7394256591797,185.27769470214844,-133.59164428710938
-74.78297424316406,330.9711608886719,-0.11927813291549683,-58.26803207397461,269.5011291503906,63.87562561035156,-292.2918434033054,101.9148950065719,135.63411233366355,-159.04151916503906,116.86695861816406,-129.81558227539062
-80.17662048339844,331.61480712890625,2.5668694972991943,-62.52070236206055,270.9107971191406,61.2187614440918,-245.14717194554396,29.25443169591017,122.08837317939151,-234.01116943359375,88.49999237060547,-165.69158935546875
-85.62110900878906,330.7933654785156,4.965287208557129,-66.62648010253906,271.2333068847656,58.85753631591797,-250.99832727282774,-37.869577507372014,110.57031910707792,-162.13111877441406,15.524686813354492,-111.13619995117188
-93.65379333496094,327.0449523925781,8.896258354187012,-72.34046936035156,268.251708984375,55.5312614440918,-366.54561239120085,-171.04672787943855,179.37717546952626,-254.88125610351562,-149.53958129882812,-166.49429321289062
-100.26985168457031,323.2957458496094,11.36375904083252,-76.87521362304688,265.33612060546875,53.1118278503418,-304.5117175905034,-172.5615560915321,113.56956552393967,-173.94654846191406,-132.27960205078125,-109.36238861083984
-108.32893371582031,316.6248474121094,14.030890464782715,-82.72174072265625,260.6834716796875,50.832157135009766,-376.92336251959205,-311.99799931794405,124.74176844196336,-274.19189453125,-243.56488037109375,-118.84516906738281
-114.94857788085938,310.47955322265625,15.744450569152832,-87.05027770996094,255.6681365966797,49.292503356933594,-319.9870849479339,-297.05747390713077,82.83180923475447,-159.4668426513672,-221.81472778320312,-67.55250549316406
-122.07551574707031,300.0301208496094,17.51154136657715,-92.18199157714844,247.00607299804688,48.04043197631836,-336.99760934873484,-494.10192636353895,83.55697571848577,-213.52706909179688,-414.5118408203125,-59.331844329833984
-128.0684051513672,291.9416198730469,18.37915802001953,-95.81729125976562,239.5636749267578,47.38533020019531,-284.6843076258665,-384.2335716378875,41.21498489406804,-134.13302612304688,-340.2594299316406,-29.351865768432617
-134.56045532226562,277.30169677734375,19.81351661682129,-99.55406188964844,228.66587829589844,47.45586013793945,-315.0834815359558,-710.5302357474575,69.6147886344479,-137.44827270507812,-494.48779296875,3.8241074085235596
-137.89041137695312,267.7022399902344,19.235456466674805,-101.72209167480469,219.46336364746094,48.313629150390625,-158.7171375551261,-457.5430661282735,-27.552331279803184,-79.781005859375,-475.0527648925781,44.92572784423828
-141.06993103027344,253.2684326171875,18.675880432128906,-103.64805603027344,208.32363891601562,50.213218688964844,-151.50750029674964,-687.7863052588655,-26.66439445703145,-58.74959182739258,-525.7701416015625,90.32244873046875
-141.9016876220703,239.1959228515625,16.64426040649414,-104.16319274902344,196.43446350097656,53.30331039428711,-39.05143903568387,-660.7122355401516,-95.38570100581273,9.525436401367188,-522.9863891601562,136.61741638183594
-139.804931640625,226.33493041992188,15.253219604492188,-102.80827331542969,184.63088989257812,56.58427429199219,97.04108765296405,-595.2264855363173,-64.37950509761868,86.89942169189453,-476.2864685058594,133.08447265625
-137.30101013183594,217.96493530273438,13.193617820739746,-100.99235534667969,177.0838623046875,59.37458419799805,113.26089836668689,-378.60338791366667,-93.16280382057448,109.18171691894531,-319.69281005859375,118.9155044555664
-131.92381286621094,206.93853759765625,11.943939208984375,-96.89747619628906,168.00193786621094,63.216941833496094,243.29251528251916,-498.8918761309469,-56.54199348280599,213.93344116210938,-402.80877685546875,171.15057373046875
-124.82379150390625,197.5257110595703,10.057225227355957,-91.3121337890625,159.84349060058594,67.29910278320312,318.8234713197453,-422.67901442328,-84.72209734521311,281.62127685546875,-364.0698547363281,182.91822814941406
-119.4854736328125,193.12051391601562,8.330780982971191,-86.63980102539062,155.64764404296875,70.25555419921875,239.93038962618448,-197.99133220530348,-77.59493724907225,247.74957275390625,-193.3121795654297,137.01499938964844
-108.81263732910156,187.79150390625,5.659566402435303,-79.7789306640625,151.79254150390625,74.35867309570312,483.52935062372126,-241.42905186256394,-121.0185010571222,367.90582275390625,-188.3741912841797,201.39056396484375
-102.25300598144531,187.42092895507812,4.4761552810668945,-74.24809265136719,151.34075927734375,76.68180847167969,295.7127473508008,-16.705776758259162,-53.34899713081904,304.009765625,-21.94426918029785,114.79228973388672
-91.39723205566406,191.34588623046875,1.7967009544372559,-66.57765197753906,153.39865112304688,79.25581359863281,475.6853504469618,171.986326336395,-117.41006943249522,317.0570983886719,76.68512725830078,96.21372985839844
-85.20248413085938,197.04290771484375,1.3846056461334229,-61.149654388427734,157.89646911621094,80.57329559326172,282.2694466719986,259.59007882047445,-18.777505729535733,397.8175354003906,303.2236633300781,89.3648681640625
-76.82600402832031,210.0589599609375,-0.2442413568496704,-54.676395416259766,165.52813720703125,81.84877014160156,386.95203899400076,601.2773736251984,-75.24469243620888,325.38336181640625,345.9120178222656,58.390445709228516
-69.6142578125,224.39898681640625,-0.059706270694732666,-49.0643196105957,175.54946899414062,81.0575942993164,330.9945678084623,658.1583501892164,8.469531408823059,257.99005126953125,403.45111083984375,-31.209373474121094
-66.22279357910156,233.1334991455078,0.03343755006790161,-45.9479866027832,183.80203247070312,80.3753433227539,157.909813716833,406.68723591807066,4.336865251491417,190.1134033203125,418.4486389160156,-33.95066833496094
-63.44698715209961,244.84866333007812,0.5276338458061218,-43.38444900512695,194.2811737060547,78.34561920166016,129.61502018726605,547.0342699365574,23.076271538777746,149.57566833496094,480.07464599609375,-92.3142318725586
-62.69919204711914,252.1067657470703,-0.0327187180519104,-42.568172454833984,200.99856567382812,77.43614196777344,34.92338696378283,338.9665399561636,-26.169480507996923,69.90726470947266,310.5881042480469,-41.39403533935547
-63.0926399230957,261.06622314453125,1.2847919464111328,-42.58327102661133,208.95321655273438,74.91053009033203,-18.190756605472416,414.2335460060276,60.91408109111035,31.522703170776367,355.6006164550781,-112.19942474365234
-65.07099914550781,265.57476806640625,3.5502798557281494,-44.18491744995117,213.9209747314453,72.42900848388672,-90.88568411760207,207.12223794218153,104.07635588413996,-41.970767974853516,230.30091857910156,-114.28972625732422
-67.5877685546875,267.2408142089844,5.417226314544678,-46.0025520324707,216.1236114501953,70.5728759765625,-121.91877760522766,80.70755643968005,90.43968401837355,-75.95674133300781,131.32130432128906,-109.82234954833984
-70.77705383300781,266.1949462890625,7.671797752380371,-48.4171257019043,216.39263916015625,68.6743392944336,-150.26078450807836,-49.275282837683335,106.22244277787468,-88.02633666992188,13.65466594696045,-93.90821838378906
-76.35845947265625,262.055908203125,10.731391906738281,-53.48519515991211,214.5220489501953,66.4222412109375,-261.7006309865392,-194.07098295679316,143.45807713209433,-188.1442413330078,-81.06725311279297,-97.291015625
-97.29263305664062,235.36392211914062,16.518465042114258,-69.68115234375,195.4912109375,64.14193725585938,-1071.8251515920274,-1366.6239040191285,296.2968906183087,-106.05375671386719,-193.13731384277344,11.964658737182617
-101.2158203125,228.4398651123047,17.09033966064453,-73.48564147949219,191.53512573242188,64.0127182006836,-207.81428674934432,-366.77269639330916,30.29264427346061,-198.25331115722656,-239.37171936035156,-7.20542573928833
-105.74073791503906,223.9285888671875,17.4189510345459,-76.72639465332031,187.7288360595703,63.7457389831543,-249.31591042957734,-248.56429288780782,18.105974750957103,-183.3635711669922,-252.91943359375,-17.136444091796875
-111.77445983886719,220.7581024169922,17.941560745239258,-80.38780212402344,185.4378662109375,63.340362548828125,-324.3568377722986,-170.43691641208716,28.094107632001396,-143.14915466308594,-109.45709991455078,-18.792158126831055
-115.04327392578125,220.0811004638672,17.749431610107422,-82.197021484375,185.24461364746094,63.48979568481445,-175.23499018279836,-36.29280450195074,-10.299682457756717,-55.84291458129883,-9.144845962524414,7.893560409545898
-117.05047607421875,223.37796020507812,16.99025535583496,-83.42427062988281,187.82579040527344,63.14927291870117,-107.79818095033988,177.0601347889169,-40.77208630678797,-21.876224517822266,113.98764038085938,-14.381502151489258
-118.09239196777344,229.02407836914062,16.433216094970703,-83.72103881835938,191.16250610351562,62.46161651611328,-56.765036079799756,307.60841952450573,-30.34827852845774,17.53394317626953,165.12550354003906,-33.355045318603516
-117.48388671875,239.3385009765625,15.686064720153809,-83.68048095703125,198.23974609375,61.55562210083008,32.48595466918778,550.6507393342908,-39.88778360133438,33.96104431152344,308.08563232421875,-38.78472900390625
-115.566650390625,246.81207275390625,15.714446067810059,-83.31719970703125,204.2157440185547,60.716800689697266,98.64638159237802,384.5330920298584,1.4602880249731243,48.42753982543945,267.2474670410156,-36.85382843017578
-111.89666748046875,258.7358703613281,14.452413558959961,-82.3232421875,211.6779327392578,59.32879638671875,179.69460981083103,583.828919911175,-61.79332296584107,76.31776428222656,331.50115966796875,-60.99082565307617
-107.17626953125,268.518310546875,13.881689071655273,-79.88581848144531,218.33192443847656,58.05204391479492,227.1169133207295,470.6716771736974,-27.45980006508762,155.5859375,337.1020202636719,-64.01045989990234
-103.0980224609375,276.5797119140625,14.313179016113281,-76.54130554199219,224.05194091796875,56.861976623535156,186.64556408068165,368.939100431744,19.74762261579599,167.98707580566406,232.49635314941406,-47.69597244262695
-100.09213256835938,279.4339599609375,14.335783958435059,-73.47474670410156,227.2400360107422,56.811973571777344,136.2810167776188,129.40587974432856,1.0248627308064897,167.06210327148438,140.46981811523438,-1.5772578716278076
-95.272216796875,279.6476745605469,13.986533164978027,-68.83573913574219,227.7028350830078,57.29130935668945,217.64490879140794,9.650354227051139,-15.770536393392831,249.45008850097656,21.93218231201172,23.069868087768555
-91.15737915039062,277.35791015625,13.061996459960938,-65.65470886230469,226.32106018066406,58.4896240234375,185.77051630010828,-103.3748478400521,-41.73959601447859,172.11476135253906,-60.5172004699707,53.329994201660156
-86.44831848144531,270.7335510253906,12.136632919311523,-61.85177230834961,221.90072631835938,61.070892333984375,214.01685913925758,-301.0631280132802,-42.05581801861263,233.23020935058594,-233.41067504882812,137.0743408203125
-83.64642333984375,264.3564147949219,11.295971870422363,-59.01633071899414,217.42514038085938,63.766151428222656,129.11033923592186,-293.8561867803801,-38.737364433440234,172.03936767578125,-220.47506713867188,133.5501251220703
-79.28305053710938,252.961669921875,10.931497573852539,-55.375370025634766,209.46990966796875,67.32691955566406,199.86033106362447,-521.9259471218102,-16.694414360143128,186.74996948242188,-337.426513671875,151.77078247070312
-76.4913330078125,246.15223693847656,9.638240814208984,-52.8640022277832,203.76123046875,70.04998016357422,129.34798852354288,-315.4998491592705,-59.92015981161967,155.9953155517578,-281.150390625,134.85574340820312
-72.12907409667969,237.63037109375,7.700005531311035,-49.3577995300293,196.9002227783203,73.73196411132812,201.0401727151475,-392.74087489553494,-89.32600379173891,200.821533203125,-329.7085876464844,177.6997833251953
-67.09228515625,232.82347106933594,5.877625465393066,-45.14030838012695,193.44068908691406,76.51703643798828,232.77994746528566,-222.1554145682603,-84.22301212605089,207.327392578125,-143.396728515625,116.27142333984375
-61.38957595825195,234.14939880371094,4.149832725524902,-40.57951736450195,193.3874053955078,78.14024353027344,256.80554034553643,59.709442733787,-77.80630797774211,195.91883850097656,-1.6528687477111816,58.89085388183594
-57.215457916259766,237.57833862304688,3.7621219158172607,-36.9566764831543,195.14871215820312,78.47418212890625,190.27944411122007,156.310089017672,-17.674008402472282,223.60780334472656,93.3164291381836,18.265451431274414
-52.30376052856445,246.3544464111328,2.55851149559021,-32.53617477416992,199.26461791992188,77.70325469970703,225.73175196978264,403.3322963754181,-55.31551873036369,241.35287475585938,195.00326538085938,-35.85407638549805
-47.70444107055664,254.1575469970703,2.5037753582000732,-28.511505126953125,204.99539184570312,76.15495300292969,203.34875197603833,344.9968588137999,-2.4200374268184532,183.2335205078125,215.32107543945312,-57.48258972167969
-45.574344635009766,260.32220458984375,1.886274814605713,-26.393325805664062,209.65989685058594,75.60195922851562,96.34279818355571,278.823227164743,-27.92912530012927,167.10414123535156,297.3424987792969,-34.5982666015625
-43.28541946411133,266.6647033691406,1.4921376705169678,-24.059001922607422,214.63613891601562,74.54269409179688,104.07832093362231,288.39589509763755,-17.92156978125604,135.93106079101562,221.39735412597656,-46.450138092041016
-42.15846633911133,271.5901794433594,0.8966824412345886,-22.438247680664062,218.89874267578125,74.26319122314453,50.10758923739195,219.00088517484255,-26.475658460185286,97.62678527832031,172.33970642089844,-10.661931991577148
-41.999996185302734,273.23089599609375,0.25141364336013794,-21.89684295654297,220.62368774414062,74.83692932128906,7.046911014156649,72.96000709722284,-28.69405808948295,58.26612091064453,83.31697845458984,28.247953414916992
-41.28689193725586,273.27105712890625,-0.9758964776992798,-21.171279907226562,221.19847106933594,76.34811401367188,31.962161864270456,1.8000686871819198,-55.009467205389456,64.4600830078125,25.817724227905273,67.8184814453125
-40.32161331176758,269.4464416503906,-1.0634040832519531,-20.674652099609375,220.25836181640625,78.23785400390625,44.74659859860549,-177.29444027063437,-4.05651549365848,55.614158630371094,-44.06928253173828,89.72698974609375
-38.00413131713867,263.33331298828125,-2.202008008956909,-19.877567291259766,216.7021484375,81.43704986572266,107.09251170311472,-282.492077309289,-52.61570727253729,72.99344635009766,-181.755126953125,164.36410522460938
-36.170658111572266,256.6837158203125,-3.7283318042755127,-18.902503967285156,213.00607299804688,84.5777816772461,84.22619652590947,-305.46957336878404,-70.11634942707678,75.93954467773438,-165.55108642578125,141.51910400390625
-33.61057662963867,248.75241088867188,-7.0373945236206055,-16.819103240966797,208.1980438232422,88.88130950927734,120.62895654991735,-373.71663548005745,-155.92034308663642,128.04737854003906,-220.94200134277344,198.61248779296875
-28.77581787109375,245.2398681640625,-10.974326133728027,-13.462459564208984,205.61537170410156,93.06484985351562,220.45095678207872,-160.16174602496903,-179.5126465617068,184.2396240234375,-116.72515869140625,190.11944580078125
-24.492992401123047,244.82723999023438,-12.78095531463623,-10.319282531738281,204.79222106933594,95.33106994628906,197.13912099968002,-18.993338873726316,-83.15942155332596,184.4385223388672,-39.61044692993164,110.38738250732422
-18.27022933959961,248.13931274414062,-14.486530303955078,-5.969814300537109,206.1822509765625,96.59042358398438,286.5945058342186,152.54025339032523,-78.55166851031754,208.5603485107422,56.62223434448242,51.68656921386719
-13.937602996826172,252.331298828125,-15.581809997558594,-2.420368194580078,208.5883026123047,97.1292724609375,199.38862321380293,192.91632088494953,-50.4050644722447,201.87277221679688,115.27699279785156,26.380796432495117
-8.561836242675781,259.22003173828125,-17.215856552124023,1.7591400146484375,212.60018920898438,97.10681915283203,245.42024809561553,314.49179571820423,-74.59923935717961,205.89443969726562,166.9905548095703,-0.31154733896255493
-3.1066513061523438,269.00640869140625,-19.201818466186523,6.47630500793457,218.53868103027344,96.13937377929688,240.44833028502762,431.3543950021267,-87.53529565036297,199.1349639892578,210.41966247558594,-33.615596771240234
-0.5691261291503906,272.9875183105469,-18.749038696289062,8.974248886108398,222.04612731933594,95.66232299804688,113.93797220436682,178.75667254033033,20.330363341745397,190.39512634277344,222.39022827148438,-29.590028762817383
